	Chrom	Gene	Strand	Start	End	Position	p-value	Ratio Difference	Absolute ratio difference	n1: rna	n2: rna	N1: rna	N2: rna
8320	chr7	EFCAB10	-	105566322	105567490	105566757	0.9786873424927303	0.00617554632706372	0.00617554632706372	1.8022988505747126	1.6413793103448275	55.915416098226466	63.88130968622101
8321	chr7	EGFR	+	55168522	55168635	55168615	0.0008812206409137282	-0.6252600493205737	0.6252600493205737	5.25	16.0	10.967741935483872	0.8602150537634401
8322	chr7	EGFR	+	55205255	55211628	55207410	0.6078987853570721	-0.02433159144761443	0.02433159144761443	361.405168326221	409.6647700331911	444.968909512761	457.3192575406032
8323	chr7	EIF2AK1	-	6022246	6024801	6023788	0.012345910759584394	0.05838610481641243	0.05838610481641243	355.8657587548638	255.54604409857328	772.6673247778875	738.995064165844
8324	chr7	ELAPOR2	-	86876905	86880530	86879939	0.6921097756957626	0.2192587668068368	0.2192587668068368	0.47066578773895845	0.9077125906394199	1.1218274111675126	10.98984771573604
8325	chr7	ELN	+	74068656	74069907	74069658	0.9422595485266382	0.08409094914511732	0.08409094914511732	0.40160642570281124	0.0	4.374251497005988	1.3213572854291418
8326	chr7	EN2	+	155462370	155464831	155463041	0.9583715930001232	0.2914667337511474	0.2914667337511474	0.17094972067039105	4.473184357541899	0.07600596125186287	6.688524590163934
8327	chr7	ERV3-1-ZNF117	-	64971775	64979536	64979110	0.8571023844929511	0.05108151464126043	0.05108151464126043	13.122290388548057	15.940422631220176	27.969483568075113	43.48122065727699
8328	chr7	ERVW-1	-	92468379	92471424	92471118	0.9087699605429869	-0.29952105153459474	0.29952105153459474	0.03723986856516977	1.4895947426067908	0.5	2.549019607843137
8329	chr7	ESYT2	-	158730996	158734252	158732070	0.6895351143884723	-0.021543724793494368	0.021543724793494368	261.2551210428305	477.23556797020484	358.95875343721355	600.5866177818516
8330	chr7	ETV1	-	13891228	13896087	13893790	0.20237539875211974	-0.24714665855876206	0.24714665855876206	0.9547228727556596	10.979313036690085	12.623421854592948	23.605572485851106
8331	chr7	EXOC4	+	134064290	134065761	134065044	0.288156084968285	-0.0590706447263889	0.0590706447263889	152.30822873082286	262.1436541143654	136.473474801061	184.82891246684346
8332	chr7	FAM133B	-	92560757	92562368	92561214	0.7912771840524279	0.03929510068539421	0.03929510068539421	19.12472647702407	20.13566739606127	67.16464471403813	90.29376083188909
8333	chr7	FAM180A	-	135729591	135734319	135731014	0.9716653329412348	0.5655297133347649	0.5655297133347649	0.6809557273366128	0.0	0.5231467473524963	0.04629349470499244
8334	chr7	FAM200A	-	99546299	99548506	99547804	0.4141057777294971	-0.11598478279756286	0.11598478279756286	39.43986710963455	34.72358803986711	37.965811965811966	20.789173789173788
8335	chr7	FAM221A	+	23702095	23702650	23702478	0.001826276162870605	0.15283785293421687	0.15283785293421687	78.19186046511628	94.33720930232558	104.39164490861619	248.19060052219322
8336	chr7	FAM3C	-	121348877	121350550	121350024	0.1533762259781381	0.07443645864429432	0.07443645864429432	159.10636442894508	124.12554489973844	184.60076045627375	195.39353612167304
8337	chr7	FBXL13	-	102811188	102813531	102811726	0.7047785370304429	0.4015572858731924	0.4015572858731924	0.1895910780669145	0.0	0.28254847645429365	1.5817174515235457
8338	chr7	FBXL18	-	5475796	5481931	5480945	0.6674858022065465	-0.05869644731278134	0.05869644731278134	76.28393862885997	58.10837055738978	65.63184584178498	39.35192697768763
8339	chr7	FIGNL1	-	50444132	50447297	50446969	0.39471055599457777	-0.06489812442527787	0.06489812442527787	95.09199859005992	118.45646810010575	116.41158536585365	111.78048780487805
8340	chr7	FIS1	-	101239471	101239903	101239633	0.3112219386347506	-0.029747361937133468	0.029747361937133468	61.00617283950617	72.12345679012346	518.1333333333333	461.7814814814815
8341	chr7	FKBP14	-	30010586	30014893	30013746	0.7894774080538016	-0.03387727958010661	0.03387727958010661	136.68132911392405	62.834493670886076	199.40540540540542	79.7890148212729
8342	chr7	FKBP6	+	73342806	73358625	73349416	0.9970007910249872	-0.7647491488023916	0.7647491488023916	0.0013030730806819417	0.004560755782386796	0.004236006051437216	0.0
8343	chr7	FKBP9	+	33005174	33006928	33005654	0.8269416570689498	-0.010441175251134749	0.010441175251134749	764.8885400313972	960.532967032967	814.9458333333333	981.5125
8344	chr7	FMC1	+	139345500	139346328	139345780	0.9978047926541291	0.0005540801187157163	0.0005540801187157163	20.662408759124087	17.478102189781023	763.85	660.3928571428571
8345	chr7	FMC1-LUC7L2	+	139422162	139423454	139423169	0.17949909202544928	-0.049137023646761896	0.049137023646761896	84.06315789473685	121.8561403508772	363.6146971201589	392.49354518371405
8346	chr7	FZD1	+	91264432	91271326	91269166	0.7975111215162736	0.034346571298591144	0.034346571298591144	0.4212962962962963	0.0	11.844740177439798	12.955006337135615
8347	chr7	GALNT11	+	152103111	152104892	152104486	0.7787992063048828	0.016759829816542643	0.016759829816542643	1.3300492610837438	0.45073891625615764	52.783272727272724	57.19490909090909
8348	chr7	GALNT11	+	152105244	152106135	152105304	0.8180076909091775	-0.016854679014594143	0.016854679014594143	40.805054151624546	58.399518652226234	267.1166666666667	332.56666666666666
8349	chr7	GARIN1A	+	128682963	128687877	128684645	0.7171590686641637	0.13420337735528365	0.13420337735528365	8.297029702970297	17.07147277227723	4.3109393579072535	15.51545778834721
8350	chr7	GARS1	+	30633734	30634033	30633900	0.7837952179217477	0.013947559943614296	0.013947559943614296	554.7368421052631	356.5563909774436	909.2771084337348	620.3975903614457
8351	chr7	GATAD1	+	92456371	92460075	92458217	0.6924973487645302	0.03008035853048463	0.03008035853048463	86.29224973089343	193.7357373519914	163.79252437703138	421.3537378114843
8352	chr7	GCC1	-	127580627	127583309	127581203	0.9237409566925878	0.021991308792068953	0.021991308792068953	77.33854166666667	74.88715277777777	84.71842355175689	89.61348528015196
8353	chr7	GET4	+	895333	896436	895672	0.011458897877009643	-0.07270619363444275	0.07270619363444275	373.50392670157066	692.717277486911	239.29793510324487	322.6873156342183
8354	chr7	GJC3	-	99923265	99923603	99923369	0.8004107610849841	-0.13866471019809243	0.13866471019809243	0.0	1.2115384615384615	2.876068376068376	7.5256410256410255
8355	chr7	GLCCI1	+	8086192	8089080	8088647	0.23158981190271047	0.17133418652236493	0.17133418652236493	32.60046189376443	19.10161662817552	22.481466395112015	26.322199592668028
8356	chr7	GLI3	-	41960948	41966641	41962719	0.9130695095115491	-0.020789675350437964	0.020789675350437964	113.54093732354602	132.00112930547712	75.22233554309025	80.12085670576235
8357	chr7	GNAI1	+	80217302	80226181	80223920	0.5560478816994578	0.03351740274736684	0.03351740274736684	0.8571428571428571	0.0	24.715926261710486	34.52115442731943
8358	chr7	GNG11	+	93926090	93928610	93926500	0.5675151081581946	-0.0024927645196826686	0.0024927645196826686	5.088625592417062	8.130805687203791	1642.4268292682927	1448.629268292683
8359	chr7	GNGT1	+	93910789	93911265	93910945	0.787035273715822	-0.27790973871733965	0.27790973871733965	0.0	2.390625	1.3076923076923077	6.211538461538462
8360	chr7	GPR37	-	124743884	124747343	124745107	0.35627777037715613	0.14508756897959155	0.14508756897959155	1.5846279640228946	0.1668029435813573	8.593470483005367	15.565742397137745
8361	chr7	GPR85	-	113082284	113084891	113083247	0.9877438046762059	-0.2991266375545852	0.2991266375545852	0.0	0.1059190031152648	0.06143552311435523	0.2481751824817518
8362	chr7	GRB10	-	50590067	50593098	50592317	0.08921657635489008	-0.16376788944219622	0.16376788944219622	54.38088888888889	38.68	78.69910371318822	28.895006402048658
8363	chr7	GSDME	-	24698354	24699259	24698517	0.9626276311710683	-0.00840674741052555	0.00840674741052555	135.87730061349694	415.9877300613497	209.14959568733153	618.2331536388139
8364	chr7	GTF2I	+	74758779	74760692	74760207	0.22536138599379235	0.06667113201639724	0.06667113201639724	225.8020618556701	137.6639175257732	182.49649859943975	145.38515406162466
8365	chr7	GTF2IRD1	+	74601043	74602294	74601957	0.0014738169823678294	0.2362334424635411	0.2362334424635411	21.7566765578635	7.186943620178042	45.24617067833698	74.04048140043764
8366	chr7	GTF2IRD2	-	74832557	74832943	74832661	0.522588762149516	-0.05087895626354748	0.05087895626354748	12.961538461538462	19.51923076923077	103.68439716312056	100.97163120567376
8367	chr7	GTPBP10	+	90384891	90391453	90387466	0.4439523469144637	-0.11075054056721007	0.11075054056721007	15.81740657135691	20.90694757963381	43.77592233009709	34.67106796116505
8368	chr7	GUSB	-	65960683	65961063	65961039	0.6299528234678162	0.012629515603456432	0.012629515603456432	603.120786516854	830.9044943820224	1421.2083333333333	2081.416666666666
8369	chr7	H2AZ2	-	44826888	44830163	44827586	0.11851052102040298	-0.052601857406304464	0.052601857406304464	401.2951289398281	325.647564469914	510.5494761350407	335.30616996507564
8370	chr7	H2AZ2	-	44831977	44834562	44834013	0.007139468463126646	0.037429711299603596	0.037429711299603596	454.39980353634576	332.0270137524558	1791.9326047358836	1682.0218579234972
8371	chr7	HBP1	+	107201413	107202522	107201433	0.7323514224200554	-0.03751466868745179	0.03751466868745179	74.25803489439853	225.9981634527089	75.15000000000002	196.79999999999998
8372	chr7	HDAC9	+	18654762	18668843	18658283	0.8881042934634938	-0.02991508337534321	0.02991508337534321	8.301041666666666	15.217140151515151	0.35018460664583984	0.16245384833854004
8373	chr7	HDAC9	+	18996022	19002416	18996248	0.43526571337132436	-0.1665078658276552	0.1665078658276552	13.449578469520103	13.365758754863814	22.86725663716814	11.530973451327432
8374	chr7	HECW1	+	43561814	43566001	43565026	0.6743540614954787	-0.2042599092776713	0.2042599092776713	0.8369230769230769	3.611282051282051	5.028331257783313	6.797322540473225
8375	chr7	HERPUD2	-	35632658	35633851	35632848	0.2604538360117314	0.05708835512557636	0.05708835512557636	164.71052631578948	250.64736842105262	160.83050847457628	307.7477567298106
8376	chr7	HIBADH	-	27525441	27526372	27525890	0.9986550486215866	-0.0012275324419844247	0.0012275324419844247	376.21380846325167	468.358574610245	426.95228215767634	528.9107883817427
8377	chr7	HIP1	-	75533297	75538224	75534972	0.9935092550152134	0.005617388920007849	0.005617388920007849	151.60059701492537	88.27582089552239	124.51291512915128	74.16482164821649
8378	chr7	HIPK2	-	139561569	139573397	139564970	0.3140155417276258	-0.05987214126231699	0.05987214126231699	197.80858571008528	187.17200823287268	112.46018749258334	81.20897116411535
8379	chr7	HNRNPA2B1	-	26189926	26192577	26191861	6.100118221899441e-16	-0.06170469874519738	0.06170469874519738	278.7545219638243	461.71834625323	3366.800279329609	2879.97625698324
8380	chr7	HOXA10	-	27170604	27172173	27171061	0.013996079599475584	-0.44886950628073574	0.44886950628073574	4.36761487964989	25.949671772428886	9.45953237410072	7.98291366906475
8381	chr7	HOXA13	-	27194363	27198442	27198362	0.7059232313526409	0.8260067084693762	0.8260067084693762	0.16579144786196548	1.024256064016004	0.0	4.8625
8382	chr7	HOXA2	-	27100353	27101465	27100717	0.24081217006700706	-1.0	1.0	0.0	1.8956043956043955	0.9518716577540107	0.0
8383	chr7	HOXA3	-	27107009	27108720	27107308	0.2608506498183409	0.5126854979089293	0.5126854979089293	5.117056856187291	0.5117056856187291	2.7762039660056663	3.262039660056657
8384	chr7	HOXA4	-	27128524	27129571	27128775	0.8728626192810048	0.025937118651648064	0.025937118651648064	0.20318725099601595	0.0	7.630653266331659	10.368090452261306
8385	chr7	HOXA5	-	27141051	27142085	27141929	0.48930753403743055	-0.332010006547918	0.332010006547918	1.0432801822323463	6.495444191343964	0.6538461538461537	0.365384615384615
8386	chr7	HOXA7	-	27153715	27155222	27154818	0.3618470946720379	-0.5855605642067785	0.5855605642067785	0.4043517679057117	4.635539437896646	1.0420792079207923	0.7227722772277225
8387	chr7	HOXA9	-	27162437	27163841	27162924	0.013545942200322627	0.37159224446464506	0.37159224446464506	18.60164271047228	8.254620123203285	10.910577971646674	23.652126499454745
8388	chr7	HYCC1	-	22934210	22947247	22947005	0.6373793155993518	-0.06353237149570884	0.06353237149570884	44.769753810082065	31.63728018757327	91.97107438016529	49.289256198347104
8389	chr7	ICA1	-	8113183	8114044	8113809	0.9836612273223689	-0.026539523308332078	0.026539523308332078	0.16293929712460065	2.669329073482428	3.25531914893617	33.30212765957447
8390	chr7	IFRD1	+	112475429	112477203	112476760	0.1227645902020082	-0.05165968474844279	0.05165968474844279	20.153498871331827	26.3431151241535	280.0653643876784	195.42073628850488
8391	chr7	IFT22	-	101310913	101315282	101311582	0.6181256407629869	0.059441844905405106	0.059441844905405106	66.49626307922271	67.76382660687594	60.73972972972973	78.53756756756755
8392	chr7	IFT56	+	139160947	139161345	139161103	0.20923620344151317	0.21624914527258035	0.21624914527258035	3.6859504132231407	0.0	13.35897435897436	12.673076923076923
8393	chr7	IFT56	+	139189320	139191986	139191191	0.5548154583820861	-0.08547832992063625	0.08547832992063625	28.085534591194968	60.838993710691824	34.37145911277392	52.84553714591128
8394	chr7	IGF2BP3	-	23310208	23312460	23310583	0.555530274969754	0.03897523789814333	0.03897523789814333	136.58666666666667	146.20266666666666	200.90303676078852	253.54395311667557
8395	chr7	IGFBP3	-	45912244	45914945	45914395	0.16879095681218106	0.014692392632138618	0.014692392632138618	5937.279869827987	3233.536029753603	1426.9963636363636	851.610909090909
8396	chr7	IL6	+	22731405	22731998	22731902	0.04596194853483763	0.11573165277081687	0.11573165277081687	41.364583333333336	54.5625	85.95774647887322	206.3158953722334
8397	chr7	IMMP2L	-	110662643	110663721	110663472	0.1717119342270105	-0.09954738665263513	0.09954738665263513	18.130277442702052	45.540410132689985	85.93172690763052	120.8032128514056
8398	chr7	IMMP2L	-	111480790	111482036	111481687	0.45497390511159186	1.0	1.0	0.11371237458193979	0.0	0.0	1.4613180515759312
8399	chr7	ING3	+	120956159	120956980	120956686	0.11060685820846548	0.4057586645448546	0.4057586645448546	11.935374149659864	0.1836734693877551	15.842504743833018	7.497153700189753
8400	chr7	ING3	+	120974727	120977216	120974846	0.515909380083694	0.05752643023015547	0.05752643023015547	12.251898734177216	11.61308016877637	63.0672268907563	98.84033613445376
8401	chr7	INHBA	-	41685113	41690542	41687463	0.3012972038514333	0.10075185567566353	0.10075185567566353	43.19702127659574	72.77531914893618	42.51412796362455	107.70477427736276
8402	chr7	INSIG1	+	155302746	155310235	155303721	0.45411482147454796	0.0711457742353011	0.0711457742353011	96.65151980350015	79.1955787534541	61.61641025641026	67.58871794871794
8403	chr7	IRF5	+	128948572	128950038	128949746	0.9889122313929029	-0.020959043803598962	0.020959043803598962	0.3493150684931507	1.9212328767123288	4.636286201022147	19.185689948892673
8404	chr7	ITGB8	+	20409874	20415754	20409946	0.6207100242895808	0.3705817660406777	0.3705817660406777	1.9233815426997245	2.5948691460055096	0.0	1.5277777777777781
8405	chr7	JAZF1	-	27830576	27832976	27831403	0.7431378310987107	-0.16292866416650542	0.16292866416650542	5.582829504232165	7.585247883917775	3.484424666242849	2.156389065479974
8406	chr7	KBTBD2	-	32868171	32870880	32870840	0.04274117044128312	-0.08687008802263041	0.08687008802263041	176.60509554140128	196.62944923192208	255.45	200.10000000000002
8407	chr7	KCTD7	+	66638855	66643229	66642234	0.29367840005896906	-0.07229675270290231	0.07229675270290231	70.23919597989949	133.66934673366833	115.7303936075762	163.38117786327317
8408	chr7	KDELR2	-	6461088	6463175	6462021	0.0362183180676742	0.026562588783978214	0.026562588783978214	1628.2990353697749	1087.2690246516613	3256.5771230502596	2456.9540727902945
8409	chr7	KDM7A	-	140084745	140091188	140090240	0.3571387610625707	-0.24009926121795788	0.24009926121795788	4.42238398544131	10.175432211101	11.228902953586498	9.293248945147678
8410	chr7	KIAA1549	-	138831380	138838160	138832683	0.7840917825704774	-0.06272251286227404	0.06272251286227404	15.815042210283961	27.928626247122025	32.249954354573674	43.36205952163593
8411	chr7	KLHDC10	+	130130536	130135705	130131115	0.24966844965400334	-0.07379588135772563	0.07379588135772563	99.57276688453159	123.72832244008714	145.83937823834196	134.29015544041454
8412	chr7	KLHL7	+	23174014	23177914	23176678	0.49070165289042267	-0.05879381115443082	0.05879381115443082	0.1901294498381877	2.2694174757281553	27.92755255255255	32.34872372372372
