	Chrom	Gene	Strand	Start	End	Positions
10260	chr6	KDM1B	+	18221908	18223854	[18223496, 18223086, 18222246]
10261	chr6	MEI4	+	77923088	77927045	[77925764, 77925926, 77925095, 77925832, 77925673, 77924169, 77925806, 77925711, 77924015, 77924311, 77925881, 77923388]
10262	chr6	DHX16	-	30653126	30653370	[30653171, 30653175]
10263	chr6	IPCEF1	-	154154495	154160040	[154158482, 154158486, 154158407, 154158063]
10264	chr6	DCBLD1	+	117545477	117549797	[117548776, 117546217, 117545933, 117547182, 117547504, 117545972, 117545498]
10265	chr6	DCBLD1	+	117569619	117569858	[117569766]
10266	chr6	MYB	+	135217863	135219172	[135218345, 135218181]
10267	chr6	BTBD9	-	38168450	38175182	[38171428, 38171397, 38173511, 38170697, 38174985, 38171122, 38170996]
10268	chr6	NT5DC1	+	116243908	116249497	[116247815, 116244744, 116245677, 116247727, 116247747, 116246091, 116247760, 116248274, 116246995, 116248027, 116247907, 116246117, 116246757, 116244204, 116246131, 116247283, 116248438, 116247033, 116246525]
10269	chr6	USP49	-	41789895	41796723	[41791267, 41791271, 41794104, 41794831, 41794384, 41791263, 41793656, 41793209, 41794239]
10270	chr6	USP49	-	41797644	41798929	[41797880, 41797876, 41798280, 41798206]
10271	chr6	GJB7	-	87282979	87284939	[87284869]
10272	chr6	TFAP2A	-	10396676	10398705	[10397282, 10397062, 10397873, 10398037, 10398006, 10397469]
10273	chr6	BTN3A2	+	26374326	26378320	[26375473, 26376061, 26375839]
10274	chr6	LOC128125822	+	63576435	63583588	[63579203, 63577059, 63580805, 63582406, 63578790, 63578217, 63578605, 63579630, 63581435, 63580176, 63581550, 63578797, 63579451, 63577115, 63578687]
10275	chr6	SPATS1	+	44377034	44380179	[44379430]
10276	chr6	KLHL31	-	53647915	53652330	[53648934, 53651018, 53650667, 53648877, 53650166, 53648983, 53650776, 53649311]
10277	chr6	SAYSD1	-	39104062	39105776	[39104353, 39104910]
10278	chr6	DCDC2	-	24171754	24174834	[24174307, 24174501, 24172625, 24173330, 24172690, 24173525, 24173878, 24173847, 24172538]
10279	chr6	C6orf47	-	31658297	31660778	[31658750]
10280	chr6	ZSCAN26	+	28276194	28278204	[28277513]
10281	chr6	NUP43	-	149724314	149727198	[149725976, 149726476, 149725605]
10282	chr6	CYB5R4	+	83959823	83967423	[83960269, 83963501, 83966000, 83964060, 83960406, 83964570, 83960506, 83961628]
10283	chr6	SLC35B3	-	8411434	8413699	[8412425, 8413092, 8413325]
10284	chr6	PEX7	+	136913457	136913934	[136913808, 136913490, 136913780, 136913589]
10285	chr6	OR14J1	+	29306661	29313017	[29308194, 29308237, 29310364, 29308413, 29309341]
10286	chr6	PREP	-	105273217	105278438	[105277736, 105274032, 105277651, 105277783, 105274072]
10287	chr6	PLN	+	118558824	118561716	[118560045, 118560943, 118561071, 118559732, 118560343, 118560728, 118560409]
10288	chr6	GJE1	+	142134538	142135358	[142134835]
10289	chr6	HDAC2	-	113933027	113941088	[113936163, 113938217, 113938828, 113935469, 113936177, 113939890, 113939955, 113940789, 113940214, 113934585, 113940732, 113941023]
10290	chr6	ROS1	-	117287352	117288802	[117288382, 117288159]
10291	chr6	SLC22A7	+	43304670	43305538	[43304968]
10292	chr6	ZNF292	+	87254649	87265943	[87258496, 87262724, 87263753, 87262220, 87258999, 87262479, 87259678, 87262624, 87259173, 87258919, 87264168, 87263530, 87258795, 87263663, 87263668, 87261111, 87259585, 87259330, 87260616, 87261259, 87258702, 87258852, 87263467, 87258103, 87262584]
10293	chr6	EYS	-	63719979	63721797	[63720903, 63721672, 63720648, 63721134, 63720693]
10294	chr6	EYS	-	65329271	65332417	[65330592, 65332265, 65332170, 65330730, 65332269, 65332177, 65331381, 65331354, 65331292, 65331805]
10295	chr6	ENPP5	-	46159184	46161753	[46160435, 46160778, 46161131, 46160415]
10296	chr6	ABRACL	+	139042718	139043302	[139043096]
10297	chr6	ADAT2	-	143422831	143428506	[143424675, 143426630, 143427535, 143424796, 143427837]
10298	chr6	LMBRD1	-	69674009	69676271	[69675281, 69675874, 69676092, 69675823]
10299	chr6	HMGN3	-	79201244	79202389	[79201920, 79201495]
10300	chr6	ARG1	+	131583741	131584329	[131584172, 131584189]
10301	chr6	FBXO5	-	152970534	152971414	[152971152, 152970735]
10302	chr6	KPNA5	+	116722125	116723324	[116722337, 116722401, 116722726]
10303	chr6	KPNA5	+	116732135	116741867	[116735616, 116735625, 116738829, 116739346, 116739861, 116738713, 116732953, 116736411, 116734234, 116735903, 116734368, 116734757, 116734761, 116736430, 116738606, 116733358, 116736178, 116734132, 116739768, 116735929, 116739268, 116738117, 116735177, 116733003, 116735564, 116736339, 116739029, 116736217, 116735331, 116732773, 116734313, 116738153, 116740331, 116734964]
10304	chr6	OR2J1	+	29100759	29102701	[29102297, 29102293, 29102143]
10305	chr6	ULBP3	-	150061052	150064713	[150062225, 150062354, 150062062]
10306	chr6	NUDT3	-	34279678	34288931	[34287526, 34284201, 34286091, 34288236, 34286509, 34287213, 34286095, 34287247, 34288369, 34283509, 34285462, 34286521, 34286525, 34286079]
10307	chr6	POM121L2	-	27308376	27312273	[27311312]
10308	chr6	MOXD1	-	132296054	132297317	[132296874, 132296935, 132296930]
10309	chr6	OPN5	+	47823982	47826381	[47825208, 47824875, 47825300, 47825204]
10310	chr6	CEP85L	-	118460771	118465568	[118463111, 118464557, 118462317, 118462768, 118463924, 118463382, 118462174]
10311	chr6	CEP85L	-	118491430	118491865	[118491669]
10312	chr6	NCR3	-	31589271	31589388	[31589289]
10313	chr6	PM20D2	+	89162108	89165565	[89164901, 89164681, 89164751, 89162265, 89164511]
10314	chr6	RPS10-NUDT3	-	34287193	34288931	[34288369, 34288236, 34287526]
10315	chr6	NOTCH4	-	32194842	32196150	[32195392]
10316	chr6	GPR63	-	96794124	96799881	[96796803, 96798308, 96797254, 96796167]
10317	chr6	CEP57L1	+	109155790	109156797	[109156337, 109156300, 109155990]
10318	chr6	CEP57L1	+	109162748	109174418	[109167104, 109171714, 109166725, 109163783, 109166729, 109163150, 109167124, 109171614, 109167529, 109165099, 109171639, 109170242, 109165383, 109167051, 109165394, 109170006, 109169880, 109169624, 109170010, 109167071, 109172457, 109170670, 109172079, 109163888, 109164788, 109166201]
10319	chr6	COX7A2	-	75237674	75237988	[75237803]
10320	chr6	BMP6	+	7880193	7881728	[7881329, 7881402, 7881228]
10321	chr6	C6orf89	+	36923346	36928964	[36926242, 36923507, 36926237, 36923919]
10322	chr6	KIF13A	-	17763692	17764946	[17764228]
10323	chr6	KIF13A	-	17950405	17951429	[17951112, 17951162, 17951154, 17950695]
10324	chr6	BEND3	-	107065181	107070950	[107066506, 107068300]
10325	chr6	TMEM181	+	158631809	158635429	[158634603, 158634733, 158632654, 158634389, 158633078, 158633082]
10326	chr6	CD24	-	106969830	106971834	[106971447, 106970358, 106971319]
10327	chr6	PPIL6	-	109390214	109392937	[109392756]
10328	chr6	ZNF311	-	28994787	28996586	[28996286]
10329	chr6	CILK1	-	53001302	53005303	[53002049, 53004355]
10330	chr6	UFL1	+	96553284	96555276	[96554084, 96554603, 96554797, 96553657, 96553459, 96554452, 96554774, 96553977, 96554749]
10331	chr6	MDGA1	-	37630678	37637459	[37637122, 37632534]
10332	chr6	MICA	+	31412324	31415315	[31414016, 31414079]
10333	chr6	TMEM14A	+	52686009	52686588	[52686260]
10334	chr6	MDN1	-	89642497	89644193	[89642801, 89644174]
10335	chr6	HLA-DQA1	+	32642609	32643684	[32643248]
10336	chr6	PSORS1C1	+	31139640	31140092	[31140024]
10337	chr6	OLIG3	-	137492198	137494394	[137494172]
10338	chr6	GRIK2	+	102063961	102070083	[102066657, 102066466, 102068610, 102064997, 102064590, 102066159, 102066286, 102068883, 102065078, 102065142, 102065177, 102067452, 102064575]
10339	chr6	FBXO9	+	53097721	53100873	[53098597, 53099589, 53098344, 53099884, 53097872, 53100179, 53098357]
10340	chr6	FYN	-	111660331	111661947	[111661312, 111660790]
10341	chr6	GLP1R	+	39085905	39091303	[39089940, 39088054]
10342	chr6	BTNL2	-	32393338	32394057	[32393741]
10343	chr6	SLC17A3	-	25844855	25845516	[25845115, 25845127]
10344	chr6	LATS1	-	149658152	149662238	[149660355, 149660049, 149661714, 149662162, 149661754, 149662109, 149658910]
10345	chr6	LATS1	-	149682913	149684592	[149683576]
10346	chr6	FILIP1	-	75291858	75295950	[75293474, 75293671, 75294317, 75295086, 75292575]
10347	chr6	FILIP1	-	75308089	75308897	[75308291]
10348	chr6	COQ3	-	99369400	99369820	[99369491]
10349	chr6	TSPYL4	-	116249963	116254075	[116251509]
10350	chr6	GSTA3	-	52896645	52896928	[52896803]
10351	chr6	NOL7	+	13620753	13632470	[13629703, 13620882, 13621650, 13629333, 13625498, 13629084, 13624227, 13629103, 13628349, 13623102, 13621186, 13626571, 13625933, 13630292, 13623509, 13623896, 13628633, 13621603, 13621864, 13623281, 13626233]
10352	chr6	SRSF3	+	36601961	36605600	[36604451, 36602470, 36602278, 36602760, 36603950, 36603417, 36602905]
10353	chr6	STXBP5	+	147384713	147390473	[147384992, 147386211, 147389349, 147388873, 147385833, 147385079, 147386349, 147388270, 147388112, 147386769, 147386421, 147385335, 147389595, 147385724]
10354	chr6	GSTA1	-	52791370	52791980	[52791521, 52791797, 52791726, 52791615]
10355	chr6	CD109	+	73823457	73828313	[73826584, 73827493, 73825032, 73823917, 73826292, 73826198, 73825047, 73826040]
10356	chr6	PRDM1	+	106106910	106109938	[106107891, 106107627, 106109351]
10357	chr6	KIF6	-	39329989	39336548	[39332320, 39335395, 39331373]
10358	chr6	KIF6	-	39689972	39691862	[39691568]
10359	chr6	ELOVL2	-	10980758	10983906	[10981282, 10983781, 10983432, 10983411, 10981398, 10983286, 10981433, 10982460]
10360	chr6	RMND1	-	151404761	151405267	[151404865, 151404869, 151404874, 151404881, 151405176, 151404861]
10361	chr6	CD83	+	14135107	14136918	[14135862]
10362	chr6	C6orf136	+	30652801	30653207	[30653085]
10363	chr6	ARMH2	-	24797334	24797837	[24797751]
10364	chr6	DAAM2	+	39901812	39904869	[39902022]
10365	chr6	EPHA7	-	93240019	93243540	[93242145, 93240579, 93240742, 93242599, 93243081, 93241200, 93242098, 93241076, 93241206, 93241047, 93243197]
10366	chr6	EPHA7	-	93259952	93260779	[93260491, 93260683]
10367	chr6	EPHA7	-	93342623	93343808	[93343135]
10368	chr6	EPHA7	-	93409653	93411170	[93410480]
10369	chr6	PGM3	-	83164872	83169323	[83168416, 83166180, 83166149, 83166608, 83167797, 83168922, 83168287]
10370	chr6	MUC22	+	31034671	31035402	[31035086]
10371	chr6	CSNK2B	+	31669835	31670067	[31670019]
10372	chr6	PGBD1	+	28300723	28302549	[28301448, 28301043]
10373	chr6	STX7	-	132445866	132460850	[132452355, 132448266, 132459530, 132454803, 132448929, 132456615, 132448423, 132450478, 132455470, 132450482, 132455861, 132460597, 132450105, 132457916, 132449726, 132449989, 132454214, 132456519, 132458701, 132460365, 132448211, 132457943, 132452568, 132458595, 132454758, 132449768, 132453994, 132448366, 132456689, 132459764]
10374	chr6	STX7	-	132461473	132461860	[132461817, 132461679]
10375	chr6	ATG5	-	106184475	106202089	[106190212, 106201348, 106192008, 106191512, 106194467, 106201764, 106199975, 106190505, 106188337, 106195507, 106194231, 106190532, 106192198, 106192585, 106193358, 106188753, 106194906, 106201950, 106199778, 106187235, 106201060, 106197865, 106192110, 106188913, 106193778, 106192114, 106188031]
10376	chr6	GPANK1	-	31661227	31662710	[31662104]
10377	chr6	CEP43	+	167039903	167052718	[167044289, 167042306, 167048099, 167042283, 167040812, 167040301, 167040561, 167048985, 167050330, 167042395, 167047452]
10378	chr6	SEC63	-	107867755	107871847	[107871458, 107870788, 107869366, 107870934, 107869690, 107870331]
10379	chr6	TMEM30A	-	75252923	75256295	[75253665, 75254863, 75255442, 75254968, 75253629]
10380	chr6	RNASET2	-	166922112	166929791	[166924420, 166923977, 166927147, 166929337, 166928218, 166924412]
10381	chr6	MRPL14	-	44113450	44114209	[44113656, 44113707]
10382	chr6	RIOK1	+	7417330	7418037	[7417684]
10383	chr6	TSBP1	-	32292697	32294035	[32293703, 32293135]
10384	chr6	KCNQ5	+	73194451	73198853	[73194826, 73196973]
10385	chr6	BACH2	-	89926527	89932890	[89928112, 89931434, 89928931, 89930414]
10386	chr6	TRDN	-	123216338	123218740	[123216786, 123217804, 123217383]
10387	chr6	TRDN	-	123349479	123352586	[123351712, 123351553, 123350050, 123351784, 123351339, 123351789, 123350222, 123352175, 123350164, 123350613, 123350133, 123350840]
10388	chr6	TRDN	-	123501827	123503901	[123503395, 123503595, 123503217, 123503645, 123502398]
10389	chr6	TRDN	-	123528675	123529293	[123529019, 123528966]
10390	chr6	ZNF322	-	26634382	26638728	[26637315, 26636310]
10391	chr6	YIPF3	-	43511831	43512315	[43512104]
10392	chr6	SIM1	-	100385008	100391091	[100386787, 100389544, 100388169, 100387850, 100389457, 100388789, 100390935, 100388508, 100386110, 100389407]
10393	chr6	ENPP3	+	131746785	131747410	[131747047]
10394	chr6	HSPA1L	-	31809618	31811985	[31811632, 31810261]
10395	chr6	MCM9	-	118813454	118816294	[118815119, 118813898, 118813903]
10396	chr6	MCM9	-	118892525	118895325	[118894362, 118893452, 118893678]
10397	chr6	MCM9	-	118910596	118911769	[118911082]
10398	chr6	MCM9	-	118917168	118917761	[118917280]
10399	chr6	SLC2A12	-	133987580	133991308	[133989953, 133989251, 133990502, 133988747, 133990157, 133988756, 133990008, 133988858, 133988189]
10400	chr6	ILRUN	-	34587287	34590600	[34588777, 34589750]
10401	chr6	SNX14	-	85505495	85506005	[85505804, 85505829]
10402	chr6	SCUBE3	+	35248555	35253079	[35250827]
10403	chr6	FOXO3	+	108663454	108684774	[108671383, 108671552, 108669123, 108674820, 108669132, 108677038, 108674032, 108671861, 108667673, 108669143, 108671766, 108667385, 108672597, 108675926, 108676821]
10404	chr6	MRPS10	-	42206806	42208372	[42207400]
10405	chr6	ZC3H11C	+	65302020	65306574	[65303845, 65302758, 65303166, 65303956, 65303578, 65303421, 65302430]
10406	chr6	PRPF4B	+	4060412	4064983	[4061889, 4062755, 4063812, 4063148, 4063322]
10407	chr6	FHL5	+	96615608	96618626	[96617381, 96617318, 96617832, 96616554, 96616621, 96616497, 96616822, 96617305, 96616633, 96617950, 96616319]
10408	chr6	AKIRIN2	-	87674859	87675607	[87675314, 87675271]
10409	chr6	SMIM28	+	138382499	138383486	[138382883]
10410	chr6	LRP11	-	149818756	149820703	[149820343]
10411	chr6	LRP11	-	149840437	149842676	[149842256, 149841107, 149842269]
10412	chr6	RHAG	-	49605174	49605830	[49605385, 49605700]
10413	chr6	HS3ST5	-	114055595	114058190	[114056294, 114057194, 114056083, 114056471, 114056505]
10414	chr6	TENT5A	-	81745729	81750471	[81748474, 81748284, 81747941, 81748495]
10415	chr6	FKBP5	-	35573589	35575942	[35575929, 35574687]
10416	chr6	FKBP5	-	35580556	35587117	[35583488, 35582873, 35583449, 35582260]
10417	chr6	IGF2R	+	160104673	160111504	[160106538, 160109100, 160106863, 160108825, 160107965]
10418	chr6	SHPRH	-	145884806	145886787	[145886650, 145885281, 145886466, 145885245]
10419	chr6	MCHR2	-	99918518	99921255	[99919481, 99919902]
10420	chr6	ZNF165	+	28088562	28089563	[28088852]
10421	chr6	TMEM14C	+	10730614	10731127	[10730706]
10422	chr6	ANKRD66	+	46758722	46759506	[46759327, 46758862, 46759351]
10423	chr6	RPF2	+	111025402	111028263	[111025574]
10424	chr6	CASP8AP2	+	89873800	89874436	[89874129]
10425	chr6	BICRAL	+	42864658	42868556	[42866239]
10426	chr6	POLH	+	43613659	43620523	[43614498, 43616763, 43615274, 43619084]
10427	chr6	TUBE1	-	112070662	112071570	[112070842, 112071094]
10428	chr6	HFE	+	26094185	26098343	[26095329, 26095653, 26095500, 26096077, 26096814, 26096592, 26097553, 26095506, 26096720, 26095512, 26096794]
10429	chr6	SNRNP48	+	7608824	7611967	[7609192, 7609363]
10430	chr6	FNDC1	+	159271326	159272108	[159271937, 159271987, 159271916]
10431	chr6	TBX18	-	84732495	84737409	[84733571, 84733732, 84733368, 84735338, 84735916, 84734446, 84734927, 84734481, 84735832, 84735350, 84735256, 84734459, 84734524]
10432	chr6	PAQR8	+	52403161	52407777	[52404455, 52404715, 52406958, 52404630, 52406136]
10433	chr6	KIAA0408	-	127438405	127444282	[127441063, 127439719, 127442537, 127440138, 127443444, 127440726, 127443291, 127439358, 127442111]
10434	chr6	FBXL4	-	98868534	98874441	[98873953, 98870626, 98873475, 98870753, 98874256, 98869937, 98870418, 98872467, 98872757, 98874134, 98872599, 98872509]
10435	chr6	DPPA5	-	73353062	73353378	[73353122]
10436	chr6	UNC5CL	-	41026894	41028595	[41027162, 41027533]
10437	chr6	NUP153	-	17615036	17616181	[17616097, 17615906, 17615563, 17615910]
10438	chr6	CDC40	+	110229953	110232232	[110229990, 110230120, 110231088, 110231860, 110231510, 110230200]
10439	chr6	GNL1	-	30541380	30546313	[30545981, 30545311]
10440	chr6	SFT2D1	-	166319727	166320256	[166319880, 166320242, 166320045, 166320053]
10441	chr6	TFAP2B	+	50843091	50847619	[50843716, 50845390, 50846330, 50846364, 50843679]
10442	chr6	RARS2	-	87513937	87514499	[87514337, 87514403]
10443	chr6	FBXO30	-	145793501	145800309	[145798914, 145799234, 145798213, 145796198, 145798495, 145795656, 145794698, 145795275, 145798540, 145795597, 145794573, 145798158, 145795853, 145797040, 145798637, 145800025, 145795839]
10444	chr6	FABP7	+	122780290	122784074	[122780513, 122781447, 122781710, 122781520, 122780885, 122782876]
10445	chr6	HBS1L	-	134960377	134965290	[134961280, 134965153, 134964652, 134962412, 134964782, 134965039]
10446	chr6	HBS1L	-	135035864	135038026	[135036507]
10447	chr6	DEFB112	-	50042098	50043801	[50043456, 50043075, 50043460, 50042664, 50043468]
10448	chr6	SPACA1	+	88066181	88066838	[88066403]
10449	chr6	CDK19	-	110609977	110614666	[110612169, 110613954, 110613473]
10450	chr6	TINAG	+	54389790	54390142	[54389938]
10451	chr6	SERINC1	-	122443350	122445179	[122444696, 122443669]
10452	chr6	HINT3	+	125977643	125980244	[125978784, 125978409, 125978264, 125978926, 125978703, 125978040, 125978142]
10453	chr6	LY6G6C	-	31718647	31719310	[31718977]
10454	chr6	BPHL	+	3152487	3153578	[3153185, 3153060, 3153102, 3153071, 3153042]
10455	chr6	GTF2H5	+	158191976	158199344	[158193829, 158196550, 158196965, 158196299, 158194443, 158197613, 158197979, 158196446, 158195184, 158192402, 158195349, 158193045, 158197879, 158195867, 158195164, 158195710]
10456	chr6	ZKSCAN8	+	28153055	28159460	[28155474, 28156235, 28157050, 28157783]
10457	chr6	MPC1	-	166364918	166366056	[166365552, 166365245]
10458	chr6	RTN4IP1	-	106570770	106572103	[106571992, 106571860]
10459	chr6	UBE3D	-	82892389	82893042	[82892488, 82892613]
10460	chr6	UBE3D	-	83017177	83019136	[83018891]
10461	chr6	IL17A	+	52189054	52190638	[52190016, 52189984, 52190304, 52190051, 52189799, 52189897, 52189997, 52189433]
10462	chr6	ARFGEF3	+	138336294	138344663	[138338979, 138343300, 138336869, 138339940, 138340233, 138340913, 138343162, 138340988, 138341182]
10463	chr6	SLC22A16	-	110424686	110425085	[110424873, 110424763]
10464	chr6	TCF21	+	133891712	133895537	[133892792, 133892237, 133892510]
10465	chr6	GCLC	-	53497340	53498967	[53498160, 53497755, 53498286]
10466	chr6	PRKN	-	161347416	161350211	[161349133, 161348679]
10467	chr6	IBTK	-	82169986	82171556	[82171107, 82170631, 82170604, 82170260, 82171256, 82171262]
10468	chr6	PEX3	+	143489142	143490616	[143490370, 143489349, 143489995, 143489845, 143489720, 143490270]
10469	chr6	STX11	+	144186622	144191939	[144188640, 144190532, 144190503, 144190539, 144190549, 144187834, 144188060]
10470	chr6	FOXC1	+	1609914	1613897	[1612399, 1612348, 1612806, 1612207]
10471	chr6	MDC1	-	30699806	30700632	[30700180, 30700325]
10472	chr6	LYRM4	-	5108418	5144262	[5122055, 5137677, 5126031, 5127827, 5122067, 5127831, 5116695, 5131677, 5135779, 5132580, 5119910, 5116460, 5115181, 5126958, 5137199, 5126962, 5126966, 5139516, 5141059, 5114446, 5137234, 5120595, 5131731, 5128789, 5118933, 5133272, 5131738, 5129309, 5115106, 5127910, 5134586, 5120508]
