	Chrom	Gene	Strand	Start	End	Positions
8298	chrX	TCEAL4	+	103586648	103587729	[103587147, 103587553, 103587725, 103586846]
8299	chrX	SMC1A	-	53374148	53380186	[53379698, 53377981, 53378459, 53378335, 53374185]
8300	chrX	ARAF	+	47571322	47571908	[47571904]
8301	chrX	SSR4	+	153798328	153798512	[153798502]
8302	chrX	USP9X	+	41232386	41236579	[41233978, 41232920, 41233805, 41233471, 41233570, 41236460]
8303	chrX	GRPR	+	16152255	16153518	[16153481, 16153215]
8304	chrX	PRRG1	+	37453135	37457291	[37457279]
8305	chrX	PHKA1	-	72578813	72581175	[72578856, 72580512, 72580595]
8306	chrX	OGT	+	71573619	71575892	[71575875, 71573804, 71574363, 71575617]
8307	chrX	SPIN2B	-	57119681	57120634	[57119691]
8308	chrX	ACOT9	-	23701054	23703982	[23701056, 23703648, 23702080, 23702282]
8309	chrX	CETN2	-	152826993	152827930	[152827618, 152827337]
8310	chrX	MID1IP1	+	38804682	38806532	[38806483]
8311	chrX	ARMCX5-GPRASP2	+	102714536	102717733	[102717722, 102717526]
8312	chrX	ARMCX5-GPRASP2	+	102748698	102753540	[102752347, 102753327]
8313	chrX	TMEM187	+	153981849	153983194	[153983183]
8314	chrX	INTS6L	+	135581527	135582510	[135582264, 135582492]
8315	chrX	APOO	-	23833352	23840377	[23836989, 23836650, 23833373, 23837174]
8316	chrX	PNPLA4	-	7898246	7900817	[7899060]
8317	chrX	GPKOW	-	49113406	49113755	[49113409, 49113573]
8318	chr17	CYBC1	-	82442585	82444124	[82442665]
8319	chr17	TNFSF12	+	7557098	7557881	[7557870]
8320	chr17	TMEM97	+	28326533	28328685	[28328684, 28326779, 28328222, 28328502]
8321	chr17	RAD51D	-	35092220	35101036	[35097681, 35098432, 35100400, 35092229]
8322	chr17	RPA1	+	1897070	1900082	[1898073, 1897842]
8323	chr17	SPECC1	+	20232199	20239430	[20239300, 20237173, 20238781, 20237026]
8324	chr17	SPECC1	+	20313975	20319026	[20319004]
8325	chr17	CCDC47	-	63745254	63746961	[63745254, 63746400, 63746552, 63745471, 63745589]
8326	chr17	TMC6	-	78107396	78113211	[78112931]
8327	chr17	P3H4	-	41801952	41802979	[41802098, 41802309, 41801968]
8328	chr17	TOM1L2	-	17843510	17847783	[17843522, 17846853]
8329	chr17	CAMKK1	-	3860314	3862283	[3860338]
8330	chr17	EVI2A	-	31316409	31319023	[31317679, 31317866, 31318302]
8331	chr17	SLC25A39	-	44319627	44320116	[44319631, 44319835, 44319915]
8332	chr17	FDXR	-	74862496	74862947	[74862512]
8333	chr17	CENPX	-	82018702	82019219	[82018712, 82018870]
8334	chr17	TVP23C	-	15536979	15540561	[15537028, 15537184]
8335	chr17	SHMT1	-	18327872	18328919	[18327872, 18328129, 18328486]
8336	chr17	ARRB2	+	4720585	4721497	[4721496]
8337	chr17	NME1	+	51161727	51162168	[51162041, 51162126]
8338	chr17	CXCL16	-	4733532	4734652	[4733532]
8339	chr17	SLC25A19	-	75272991	75273639	[75272993]
8340	chr17	AARSD1	-	42950525	42950728	[42950529]
8341	chr17	ARL16	-	81681186	81681879	[81681194]
8342	chr17	TMEM107	-	8172456	8174272	[8173230, 8173887, 8173751, 8172456]
8343	chr17	APPBP2	-	60443157	60447834	[60445465, 60447274]
8344	chr17	ARMC7	+	75128676	75130272	[75130225]
8345	chr17	LRRC75A	-	16441576	16444131	[16441630, 16441913]
8346	chr17	PTRH2	-	59697307	59697978	[59697322]
8347	chr17	HOXB5	-	48591256	48592456	[48591259]
8348	chr17	PITPNA	-	1517717	1521645	[1517734, 1520203, 1517904]
8349	chr17	MRC2	+	62692230	62693597	[62693594]
8350	chr17	BLTP2	-	28614439	28615246	[28614456, 28614707]
8351	chr17	HOXB3	-	48548869	48551181	[48548876, 48549867]
8352	chr17	TEPSIN	-	81228276	81229476	[81228393, 81228281]
8353	chr17	DCAKD	-	45023337	45024724	[45023354]
8354	chr17	PLCD3	-	45108958	45112704	[45111656, 45111779]
8355	chr17	SLFN12	-	35410921	35411927	[35411077]
8356	chr17	ZNF232	-	5105733	5106533	[5105742]
8357	chr17	DGKE	+	56862611	56869567	[56868663]
8358	chr17	TMEM11	-	21197953	21198840	[21197955]
8359	chr17	PCGF2	-	38733897	38735600	[38735034, 38733902]
8360	chr17	UBE2G1	-	4269258	4282921	[4269263, 4271441, 4270868, 4272058, 4270978]
8361	chr17	ALDOC	-	28573119	28573621	[28573129]
8362	chr17	ZNHIT3	+	36493959	36495822	[36495821, 36495683, 36495489]
8363	chr17	ZNHIT3	+	36497605	36499312	[36497681]
8364	chr17	SMG6	-	2059838	2061622	[2059850, 2059949]
8365	chr17	SLC16A5	+	75105879	75106162	[75106004, 75106146]
8366	chr17	RPL26	-	8377515	8377692	[8377521]
8367	chr17	FAM222B	-	28755979	28759876	[28756773, 28757221]
8368	chr17	MED1	-	39404284	39410721	[39404288, 39405484, 39407716, 39406569, 39404490, 39406689]
8369	chr17	NF1	+	31221849	31222764	[31222746]
8370	chr17	NF1	+	31374012	31377677	[31375816, 31377602]
8371	chr17	VPS25	+	42778956	42779599	[42779596]
8372	chr17	CDRT4	-	15436014	15438200	[15436027, 15436132]
8373	chr17	NAT9	-	74770528	74771977	[74770550]
8374	chr17	CYB561	-	63432303	63434594	[63433065, 63432320, 63432508]
8375	chr17	NPTX1	-	80466833	80471034	[80467185, 80466900, 80467489, 80470392]
8376	chr17	UNK	+	75824261	75825799	[75825791]
8377	chr17	SKA2	-	59109856	59112345	[59111818, 59110042, 59112043, 59109923]
8378	chr17	FXR2	-	7591229	7591925	[7591230]
8379	chr17	DHX33	-	5440916	5444513	[5441904, 5442268, 5442054, 5441131, 5440934]
8380	chr17	GID4	+	18065179	18068405	[18068404, 18068121]
8381	chr17	MAPK7	+	19383077	19383544	[19383507]
8382	chr17	CPD	+	30464587	30469989	[30466401, 30468674, 30467688, 30468423, 30467312, 30467209]
8383	chr17	ALKBH5	+	18208218	18209954	[18209953, 18209359, 18209666, 18209483]
8384	chr17	TRIM25	-	56887908	56892229	[56888573, 56887916, 56888085, 56891437, 56891214]
8385	chr17	HOXB4	-	48575506	48577020	[48576513, 48575519, 48575802]
8386	chr17	ZNF652	-	49289205	49298924	[49289219]
8387	chr17	CAVIN1	-	42402448	42405388	[42402450, 42403957, 42403630, 42402667]
8388	chr17	MXRA7	-	76672550	76677702	[76675928]
8389	chr17	MXRA7	-	76679565	76683927	[76679580, 76679730]
8390	chr17	TLK2	+	62612391	62615481	[62614101, 62613494, 62613001]
8391	chr17	ZNF830	+	34961539	34963777	[34962592, 34963168, 34962734]
8392	chr17	PFAS	+	8268953	8270486	[8270446]
8393	chr17	GGNBP2	+	36589207	36589848	[36589819, 36589671, 36589449]
8394	chr17	MIF4GD	-	75266227	75266967	[75266227]
8395	chr17	TMEM94	+	75499261	75500452	[75499924, 75500085, 75500398]
8396	chr17	TSEN54	+	75524261	75524735	[75524727, 75524600]
8397	chr17	SRR	+	2323654	2325264	[2324242, 2325251, 2323843, 2324374]
8398	chr17	TK1	-	78174078	78175169	[78174086]
8399	chr17	RFFL	-	35005989	35012149	[35009131, 35009434]
8400	chr17	CNTD1	+	42809364	42811587	[42810821, 42810423]
8401	chr17	KIF18B	-	44924710	44926499	[44924719, 44924937]
8402	chr17	ASPSCR1	+	82017308	82017406	[82017389]
8403	chr17	PNPO	+	47946613	47949308	[47948262, 47949299]
8404	chr17	MED24	-	40019103	40019645	[40019103]
8405	chr17	EIF1	+	41690781	41692668	[41691002, 41691633, 41691415]
8406	chr17	ZNF624	-	16620733	16624509	[16620768]
8407	chr17	FZD2	+	44557483	44561262	[44559600, 44560539, 44561259]
8408	chr17	NAA38	-	7856684	7856843	[7856687]
8409	chr17	PHF12	-	28905249	28910369	[28905298, 28905460]
8410	chr17	MAP2K6	+	69541675	69553865	[69542290]
8411	chr17	HOXB7	-	48607231	48608095	[48607236, 48607722, 48607349, 48607527]
8412	chr17	IGFBP4	+	40456448	40457725	[40457722]
8413	chr17	GOSR1	+	30522253	30527592	[30522608, 30525636, 30522414, 30525449]
8414	chr17	MRPL12	+	81707123	81707517	[81707503, 81707321]
8415	chr17	TMEM256	-	7402974	7403209	[7402974]
8416	chr17	SDF2	-	28648345	28649276	[28648591]
8417	chr17	TVP23B	+	18805540	18806714	[18806505, 18806691]
8418	chr17	EMC6	+	3669097	3669665	[3669664]
8419	chr17	LOC728392	-	5499426	5501006	[5499443]
8420	chr17	ADPRM	+	10710833	10711558	[10711033, 10711214]
8421	chr17	NME1-NME2	+	51171486	51171744	[51171743]
8422	chr17	SLC26A11	+	80252624	80253500	[80253496]
8423	chr17	FAM117A	-	49710331	49711555	[49710361]
8424	chr17	THRA	+	40089205	40093002	[40092620, 40090005]
8425	chr17	THRA	+	40093019	40093867	[40093844]
8426	chr17	DHRS13	-	28897780	28898892	[28897786]
8427	chr17	KPNB1	+	47682403	47685505	[47683380, 47683061, 47682708, 47683576, 47684353, 47684656, 47685503]
8428	chr17	KCTD2	+	75063017	75065886	[75065885, 75065784]
8429	chr17	TEX2	-	64147226	64149091	[64147829, 64147492, 64147704]
8430	chr17	METTL16	-	2416048	2420596	[2417078, 2416058, 2418518]
8431	chr17	KAT7	+	49827400	49835026	[49829086]
8432	chr17	DDX52	-	37609738	37614353	[37609750]
8433	chr17	MRPL58	+	75020920	75021261	[75021249, 75021134]
8434	chr17	RHBDF2	-	76470892	76472052	[76470896, 76471000]
8435	chr17	SLFN11	-	35350304	35353139	[35350582, 35350308]
8436	chr17	RAD51C	+	58694930	58695334	[58695330, 58695200]
8437	chr17	RAD51C	+	58734117	58735611	[58734287]
8438	chr17	GABARAP	-	7240007	7240919	[7240415, 7240173]
8439	chr17	KRT10	-	40818116	40818482	[40818143, 40818349]
8440	chr17	CHMP6	+	80999097	81000133	[81000090]
8441	chr17	SCO1	-	10672473	10681253	[10672502, 10680337, 10680540, 10680743, 10678869, 10675525]
8442	chr17	DNAJC7	-	41976434	41976770	[41976441]
8443	chr17	ATXN7L3	-	44191804	44194411	[44191813, 44191996]
8444	chr17	MYO19	-	36495635	36496406	[36495635, 36495717]
8445	chr17	MYO19	-	36513085	36513505	[36513091]
8446	chr17	SMARCE1	-	40624961	40628993	[40628774]
8447	chr17	CBX8	-	79792131	79795558	[79794519, 79794392]
8448	chr17	ABR	-	1003518	1006169	[1003540]
8449	chr17	ETV4	-	43527845	43528743	[43527861]
8450	chr17	TBCD	+	82942448	82945914	[82942707]
8451	chr17	TRIM37	-	58982648	58982921	[58982716]
8452	chr17	TRIM37	-	58998201	58999459	[58998202, 58998339]
8453	chr17	SMG8	+	59214804	59215230	[59215223]
8454	chr17	NT5C3B	-	41825056	41825657	[41825192]
8455	chr17	CRK	-	1420692	1423650	[1422411, 1420697, 1420884, 1422310, 1422174, 1421090, 1421445]
8456	chr17	DUSP14	+	37512180	37513498	[37513497]
8457	chr17	VEZF1	-	57971551	57974900	[57971841, 57971583, 57972169, 57973765]
8458	chr17	FASN	-	82078337	82079280	[82078343]
8459	chr17	TLCD3A	+	740504	742968	[742917, 741727]
8460	chr17	MAP2K4	+	12141146	12143828	[12143797, 12143518, 12142250]
8461	chr17	ZFP3	+	5091496	5096374	[5096356]
8462	chr17	CNP	+	41973474	41977740	[41975169, 41976613, 41974168, 41974868]
8463	chr17	PTGES3L-AARSD1	-	42950525	42950728	[42950529]
8464	chr17	NLGN2	+	7416925	7419860	[7419855, 7419672]
8465	chr17	TMUB2	+	44190500	44191929	[44191928, 44191726, 44191627]
8466	chr17	DCAF7	+	63588999	63594266	[63592242, 63594264, 63590414, 63592401, 63591332, 63589469, 63591201, 63594014]
8467	chr17	SENP3	+	7571372	7571969	[7571866]
8468	chr17	ERAL1	+	28860430	28861061	[28860989]
8469	chr17	PPP1R9B	-	50133736	50135384	[50133755]
8470	chr17	STRADA	-	63702831	63704908	[63702896]
8471	chr17	TOP2A	-	40388524	40389647	[40388533]
8472	chr17	C1QBP	-	5432776	5433164	[5432776]
8473	chr17	COIL	-	56938198	56939154	[56938272]
8474	chr17	WIPI1	-	68421280	68421820	[68421281]
8475	chr17	NDUFAF8	+	81240986	81241310	[81241275]
8476	chr17	SLFN5	+	35265071	35273655	[35273489, 35273617, 35270089, 35267733]
8477	chr17	CHRNB1	+	7456582	7457710	[7457584, 7457699]
8478	chr17	TP53I13	+	29572811	29573157	[29573156]
8479	chr17	ERN1	-	64039141	64044200	[64039327]
8480	chr17	GIT1	-	29573474	29574914	[29573480]
8481	chr17	AATF	+	37056600	37056871	[37056851]
8482	chr17	RETREG3	-	42579514	42582270	[42579525]
8483	chr17	GPS1	+	82057052	82057470	[82057468, 82057366]
8484	chr17	NPLOC4	-	81556886	81559416	[81556892, 81558605]
8485	chr17	CALCOCO2	+	48862837	48865245	[48863850, 48863991, 48864742]
8486	chr17	NCOR1	-	16029156	16032483	[16031406, 16031963, 16029261]
8487	chr17	SRSF2	-	76734114	76736464	[76734837, 76734118, 76734407]
8488	chr17	SOCS3	-	78356777	78359183	[78356966, 78356789]
8489	chr17	GNA13	-	65009288	65014829	[65009313, 65009507, 65010937]
8490	chr17	ATP5PD	-	75038862	75039063	[75038873]
8491	chr17	VPS53	-	508667	519298	[516758, 515067, 515818, 515968, 516224, 516068, 517740, 513251, 511491]
8492	chr17	BAIAP2	+	81108474	81117434	[81117433, 81116225]
8493	chr17	RPL27	+	43002871	43002959	[43002958]
8494	chr17	AFMID	+	78205945	78207702	[78207690]
8495	chr17	RHOT1	+	32224615	32225727	[32225663, 32225475]
8496	chr17	MRM3	+	791533	792509	[792494, 792336]
8497	chr17	OGFOD3	-	82389209	82394543	[82390123, 82389266, 82392227]
8498	chr17	NFE2L1	+	48058294	48061545	[48060950, 48061490]
8499	chr17	GEMIN4	-	744420	748032	[744619]
8500	chr17	RPAIN	+	5432541	5432877	[5432876]
8501	chr17	MRPL27	-	50367866	50368298	[50367869, 50368098]
8502	chr17	SUPT4H1	-	58345177	58346313	[58345180, 58345923]
8503	chr17	NACA2	-	61590420	61591219	[61590443]
8504	chr17	LRRC59	-	50381237	50383235	[50381238, 50382653]
8505	chr17	WBP2	-	75845698	75846787	[75845913, 75845732, 75846062]
8506	chr17	WDR81	+	1737364	1738585	[1738561]
8507	chr17	NBR1	+	43209900	43211688	[43211686, 43211465, 43211324, 43211093, 43210830]
8508	chr17	SLC16A3	+	82238701	82240086	[82239490]
8509	chr17	GAA	+	80119271	80119881	[80119741, 80119876]
8510	chr17	CBX2	+	79783731	79787983	[79787558]
8511	chr17	ITGB4	+	75757415	75757818	[75757803]
8512	chr17	KANSL1	-	46029915	46031703	[46029932]
8513	chr17	SEC14L1	+	77213917	77217101	[77217099]
8514	chr17	MRPS7	+	75265701	75266376	[75266375, 75266185, 75265911]
8515	chr17	NOL11	+	67743742	67744531	[67744200, 67743859]
8516	chr17	HS3ST3B1	+	14345027	14349404	[14349210]
8517	chr17	RNF227	-	7913338	7915577	[7913338]
8518	chr17	CACNB1	-	39173452	39175657	[39173802]
8519	chr17	CACNB1	-	39177135	39177535	[39177170]
8520	chr17	SAMD14	-	50110039	50113048	[50111110]
8521	chr17	PIGW	+	36537093	36539303	[36539269]
8522	chr17	INPP5K	-	1494576	1495879	[1494597]
8523	chr17	TNRC6C	+	78104484	78108835	[78107326, 78106380]
8524	chr17	TOP3A	-	18271427	18274980	[18271429, 18273951, 18271622, 18274258, 18272701]
8525	chr17	ANKRD13B	+	29613353	29614761	[29614718]
8526	chr17	CCDC137	+	81672494	81673899	[81673898, 81673381]
8527	chr17	CYB5D2	+	4156865	4157701	[4157543, 4157679]
8528	chr17	MMD	-	55392621	55394534	[55392684]
8529	chr17	STARD3	+	39662803	39664201	[39663481, 39664180]
8530	chr17	GPATCH8	-	44395280	44401453	[44395376, 44399962, 44396559]
8531	chr17	SPAG5	-	28577573	28577770	[28577595]
8532	chr17	PRKCA	+	66803872	66810743	[66810742, 66810591, 66805292]
8533	chr17	MYH10	-	8474211	8475948	[8474215, 8474526, 8474637]
8534	chr17	LLGL1	+	18242742	18244875	[18244874]
8535	chr17	TMEM199	+	28361156	28363683	[28361470, 28362181, 28361360]
8536	chr17	FBXL20	-	39252662	39261567	[39252786, 39260604]
8537	chr17	BRCA1	-	43044294	43045802	[43044814, 43044304, 43044942]
8538	chr17	TMEM106A	+	43217680	43220041	[43220038]
8539	chr17	ALYREF	-	81887834	81888145	[81887835, 81887968]
8540	chr17	MFSD11	+	76778187	76779341	[76778677, 76779224]
8541	chr17	ANKRD40	-	50693197	50696143	[50693202, 50693449, 50694860]
8542	chr17	NT5C	-	75130227	75130642	[75130234, 75130408]
8543	chr17	RAC3	+	82033698	82034204	[82034201]
8544	chr17	MPP3	-	43800810	43801877	[43801472]
8545	chr17	CCDC92B	-	2720800	2725000	[2720847]
8546	chr17	CCDC92B	-	2727190	2727502	[2727195]
8547	chr17	TOM1L1	+	54960565	54961956	[54961902, 54961381]
8548	chr17	BPTF	+	67982251	67984378	[67983021, 67982529, 67982433, 67983143, 67984372]
8549	chr17	USP32	-	60177326	60179428	[60179114, 60177424, 60177326]
8550	chr17	TNFSF12-TNFSF13	+	7560723	7561601	[7561599]
8551	chr17	COG1	+	73208313	73208507	[73208503]
8552	chr17	SREBF1	-	17811333	17812851	[17811333, 17812078]
8553	chr17	LIAT1	+	413147	414666	[414569]
8554	chr17	PPM1E	+	58979973	58985179	[58982838]
8555	chr17	COPS3	-	17246615	17247151	[17246821, 17246663]
8556	chr17	GOSR2	+	46938598	46942020	[46941974, 46938967, 46941352, 46939562]
8557	chr17	TMEM220	-	10711132	10712390	[10711132]
8558	chr17	TMEM220	-	10713294	10715588	[10714122, 10715423]
8559	chr17	RARA	+	40356008	40357643	[40356798]
8560	chr17	ITGAE	-	3714627	3714942	[3714642, 3714835]
8561	chr17	TUBG1	+	42614843	42615238	[42615237, 42615024]
8562	chr17	TIMM22	+	1001011	1003671	[1003670, 1001495, 1002126]
8563	chr17	METRNL	+	83094255	83095122	[83094850, 83095081]
8564	chr17	CASC3	+	40169597	40172171	[40172020, 40172169]
8565	chr17	SUZ12	+	31998657	32001038	[32000643, 31999452, 32001014, 32000762, 32000299]
8566	chr17	IGF2BP1	+	49049351	49056145	[49056112]
8567	chr17	DCXR	-	82035857	82036063	[82035898]
8568	chr17	MTMR4	-	58489536	58491840	[58489551]
8569	chr17	NMT1	+	45105618	45109016	[45109015, 45105992]
8570	chr17	VCF1	-	73207352	73209768	[73207377, 73209138, 73208311, 73209430, 73207802]
8571	chr17	METTL23	+	76733520	76733880	[76733878]
8572	chr17	C17orf58	-	67991098	67993235	[67991100, 67991230]
8573	chr17	SEPTIN9	+	77498522	77500596	[77500589]
8574	chr17	KDM6B	+	7853209	7854796	[7854765]
8575	chr17	DDX42	+	63817693	63819317	[63819091, 63819316, 63818994]
8576	chr17	MAFG	-	81918269	81923057	[81918270, 81921827, 81921567, 81918387, 81921680]
8577	chr17	ITGA3	+	50088224	50090481	[50090480, 50090303]
8578	chr17	CISD3	+	38733275	38735605	[38735200, 38734097]
8579	chr17	CDC42EP4	-	73283623	73286612	[73283630]
8580	chr17	CASKIN2	-	75500260	75501170	[75500269]
8581	chr17	UBALD2	+	76270193	76271298	[76270757, 76271293, 76271179]
8582	chr17	EZH1	-	42700274	42702592	[42700278]
8583	chr17	SP2	+	47927723	47928957	[47928946]
8584	chr17	EFTUD2	-	44849947	44851369	[44850814]
8585	chr17	NCBP3	-	3802157	3813279	[3812106, 3811545, 3811639, 3812199, 3806755]
8586	chr17	ENO3	+	4956977	4957129	[4957128]
8587	chr17	RAB5C	-	42124978	42125898	[42124981]
8588	chr17	ARHGAP23	+	38509943	38512385	[38512379, 38511291]
8589	chr17	TRIM65	-	75888962	75891347	[75889065, 75888970]
8590	chr17	PSMC5	+	63831915	63832019	[63832018]
8591	chr17	CDK12	+	39530603	39534544	[39532455, 39532266, 39534514, 39533071, 39531828, 39534015]
8592	chr17	ELAC2	-	12991611	12993045	[12992386, 12991651, 12991939]
8593	chr17	USP36	-	78787380	78798551	[78796919, 78795677]
8594	chr17	TAOK1	+	29542560	29551903	[29548013, 29551007, 29551646, 29551899, 29547114, 29545076]
8595	chr17	FTSJ3	-	63819432	63819994	[63819822, 63819473]
8596	chr17	DHRS11	+	36600161	36600804	[36600779]
8597	chr17	SOX15	-	7588177	7588546	[7588177]
8598	chr17	ARSG	+	68420188	68452019	[68425489, 68428017, 68421482, 68420812, 68426161, 68424296, 68429362]
8599	chr17	SUPT6H	+	28701438	28702679	[28701721, 28702201]
8600	chr17	P4HB	-	81843165	81844092	[81843165, 81843651]
8601	chr17	KLHL11	-	41848517	41855321	[41848663, 41848527]
8602	chr17	ACLY	-	41866916	41867904	[41866919, 41867132]
8603	chr17	TXNDC17	+	6642950	6644541	[6644540, 6643167]
8604	chr17	DPH1	+	2041767	2043898	[2043427]
8605	chr17	MRPL38	-	75898643	75898986	[75898742]
8606	chr17	EXOC7	-	76081015	76083750	[76081016, 76083580, 76081412]
8607	chr17	FLII	-	18244814	18245272	[18244814, 18245042]
8608	chr17	KPNA2	+	68046503	68046854	[68046845]
8609	chr17	RPL23A	+	28723866	28724359	[28724352]
8610	chr17	FLOT2	-	28879338	28880599	[28879340]
8611	chr17	COASY	+	42565905	42566277	[42566275, 42566122]
8612	chr17	GPRC5C	+	74446848	74447429	[74447373]
8613	chr17	DERL2	-	5471253	5480144	[5474290, 5471276, 5474056, 5474619]
8614	chr17	AKAP1	+	57120249	57121344	[57121335, 57121237, 57120437]
8615	chr17	KCNAB3	-	7921858	7923179	[7922367, 7922810]
8616	chr17	ACADVL	+	7224956	7225266	[7225265]
8617	chr17	MAP3K3	+	63693548	63696305	[63695098, 63696293]
8618	chr17	G6PC3	+	44075679	44076344	[44076321]
8619	chr17	RAP1GAP2	+	3032410	3037741	[3037653]
8620	chr17	BIRC5	+	78223464	78225635	[78225505, 78224196, 78225288, 78224068, 78225138, 78224696]
8621	chr17	PSMD12	-	67337915	67341052	[67340697, 67337923, 67338094, 67340786, 67340471]
8622	chr17	TSR1	-	2322395	2324374	[2323886, 2322398, 2322677, 2323577, 2324272]
8623	chr17	CCT6B	-	34927860	34928117	[34927993]
8624	chr17	POLG2	-	64477784	64477988	[64477813]
8625	chr17	ATP6V0A1	+	42521026	42522579	[42522565]
8626	chr17	SOCS7	+	38395847	38405593	[38405576, 38403960]
8627	chr17	CBX4	-	79833155	79835395	[79833165, 79833288, 79833497]
8628	chr17	HGS	+	81701507	81702121	[81702117]
8629	chr17	MIS12	+	5488822	5490811	[5490769, 5490661]
8630	chr17	SMARCD2	-	63832080	63832991	[63832081, 63832320]
8631	chr17	SAP30BP	+	75706339	75708059	[75707669, 75706742, 75708014]
8632	chr17	CYB5D1	+	7859381	7862282	[7862272]
8633	chr17	ZBTB4	-	7459377	7463890	[7459378, 7460157]
8634	chr17	TLCD2	-	1702815	1708222	[1703079, 1702816, 1705059]
8635	chr17	SAT2	-	7626233	7626614	[7626239, 7626537]
8636	chr17	GHDC	-	42189086	42190359	[42189096]
8637	chr17	HEXIM1	+	45148474	45152099	[45149242, 45152097, 45151968, 45150640, 45150379, 45151291]
8638	chr17	GRB2	-	75318075	75320553	[75319457, 75318085, 75320056]
8639	chr17	LIG3	+	35004272	35009743	[35009564, 35004803, 35009281]
8640	chr17	FGF11	+	7443075	7444937	[7444851]
8641	chr17	ABCA5	-	69244310	69247644	[69247273]
8642	chr17	AURKB	-	8204730	8205044	[8204741]
8643	chr17	SYNGR2	+	78171509	78172964	[78172718]
8644	chr17	MRPL45	+	38322508	38323211	[38323205]
8645	chr17	OXLD1	-	81665035	81666605	[81665039, 81665152]
8646	chr17	PGAP3	-	39671121	39672866	[39671131]
8647	chr17	DHX40	+	59607032	59608345	[59607549, 59608326]
8648	chr17	MSL1	+	40129244	40130307	[40130297]
8649	chr17	MSL1	+	40134278	40136917	[40136864, 40136565]
8650	chr17	NSRP1	+	30184614	30186475	[30185288, 30186444, 30185705]
8651	chr17	MYBBP1A	-	4538903	4539967	[4538910, 4539439]
8652	chr17	PFN1	-	4945651	4946820	[4945652, 4945882, 4945991, 4946631]
